episode,efficiency,equality,sustainability,peace
1213,314.25,0.927406523468576,618.077,3.875
1214,325.5,0.9379800307219662,628.801,3.733
1215,330.25,0.9331945495836488,674.218,3.9
1216,320.75,0.8984801247077163,658.809,3.775
1217,349.25,0.8901216893342878,696.338,3.875
1218,310.0,0.9463709677419355,608.47,3.9
1219,335.0,0.9645522388059702,691.888,3.775
1220,301.75,0.8531483015741508,651.321,3.825
1221,313.0,0.902555910543131,623.695,3.82
1222,345.0,0.9068840579710145,692.139,3.925
1223,339.0,0.9308628318584071,676.463,3.675
1224,339.75,0.9207137601177336,707.04,3.775
1225,319.5,0.9217527386541471,625.274,3.875
1226,354.0,0.9240819209039548,691.31,3.825
1227,315.75,0.9206254948535233,647.108,3.875
1228,337.5,0.932962962962963,679.424,3.85
1229,343.5,0.8853711790393013,717.806,3.75
1230,355.0,0.9411971830985916,729.926,3.784
1231,331.25,0.9428301886792453,657.829,3.85
1232,365.75,0.9591592617908408,722.759,3.775
1233,328.75,0.9074144486692015,648.151,3.775
1234,333.0,0.9395645645645646,652.52,3.875
1235,339.5,0.9322533136966127,686.818,3.875
1236,336.25,0.9169144981412639,649.322,3.85
1237,314.0,0.9227707006369427,609.256,3.7
1238,346.75,0.9161860129776496,688.982,3.8
1239,339.0,0.9174041297935103,673.035,3.8
1240,302.0,0.9259105960264901,617.652,3.775
1241,303.25,0.9443528441879637,626.342,3.71
1242,320.5,0.9584633385335414,659.627,3.675
1243,340.0,0.8941176470588236,680.664,3.752
1244,343.0,0.9016034985422741,691.922,3.825
1245,313.0,0.9388977635782747,621.553,3.885
1246,335.25,0.9185309470544369,646.899,3.8
1247,315.0,0.9686507936507937,599.212,3.775
1248,308.25,0.9515409570154095,644.614,3.875
1249,330.0,0.8863636363636364,669.766,3.8
1250,311.5,0.9402086677367576,616.517,3.786
1251,332.0,0.9284638554216867,641.305,3.787
1252,339.25,0.8782240235814296,653.104,3.8
1253,337.5,0.932962962962963,686.812,3.75
1254,334.25,0.9117427075542259,643.504,3.825
1255,328.75,0.9036121673003802,653.556,3.8
1256,352.25,0.9391412349183819,691.46,3.825
1257,316.25,0.9262845849802371,585.543,3.8
1258,335.25,0.8642803877703207,671.66,3.85
1259,326.25,0.9304597701149425,649.085,3.85
1260,329.5,0.9719271623672231,662.973,3.777
1261,314.25,0.9099045346062052,618.894,3.875
1262,310.25,0.8700644641418211,620.056,3.9
1263,345.0,0.9282608695652174,694.763,3.725
1264,313.25,0.910415003990423,590.099,3.825
1265,348.75,0.9446236559139785,682.029,3.725
1266,339.0,0.9424778761061947,678.098,3.708
1267,313.25,0.9686751795690343,630.976,3.725
1268,348.5,0.9167862266857962,677.467,3.85
1269,296.0,0.9548141891891891,596.437,3.725
1270,349.25,0.9833571939871153,724.208,3.625
1271,331.0,0.9425981873111783,674.452,3.795
1272,347.5,0.9237410071942446,690.884,3.778
1273,332.75,0.8942524417731029,645.344,3.847
1274,346.75,0.9432227829848594,654.297,3.85
1275,314.5,0.9391891891891891,596.739,3.7
1276,337.25,0.9623795404002965,656.37,3.825
1277,342.5,0.9364963503649635,681.017,3.7
1278,339.75,0.9624724061810155,657.082,3.775
1279,289.0,0.97469723183391,559.788,3.825
1280,323.25,0.9464423820572312,658.303,3.55
1281,350.5,0.9434736091298146,717.83,3.716
1282,324.75,0.9797921478060047,654.302,3.625
1283,348.75,0.9252688172043011,691.045,3.775
1284,323.75,0.9449806949806949,652.478,3.8
1285,347.25,0.9267458603311736,689.968,3.775
1286,325.75,0.9395625479662317,657.281,3.759
1287,348.5,0.9088952654232425,695.428,3.8
1288,349.5,0.9180972818311874,705.516,3.85
1289,328.0,0.9386432926829268,633.819,3.702
1290,357.25,0.9305458362491252,733.649,3.85
1291,346.5,0.9253246753246753,696.314,3.9
1292,372.0,0.9428763440860215,768.901,3.825
1293,351.25,0.9083629893238434,706.173,3.75
1294,342.25,0.9278670562454346,705.474,3.9
1295,340.25,0.9432402645113886,704.8,3.745
1296,343.0,0.9387755102040817,693.115,3.735
1297,351.75,0.9404761904761905,706.102,3.8
1298,326.5,0.9238131699846861,661.047,3.7
1299,314.75,0.9513502779984114,648.451,3.825
1300,352.5,0.9039007092198581,718.338,3.75
1301,356.0,0.8904494382022472,704.984,3.8
1302,341.5,0.8821376281112738,693.278,3.8
1303,344.25,0.9235657225853304,718.851,3.825
1304,339.0,0.9572271386430679,701.302,3.767
1305,343.5,0.979985443959243,688.454,3.875
1306,357.25,0.9085024492652204,708.372,3.816
1307,335.25,0.9315809097688292,642.517,3.778
1308,322.25,0.9625678820791311,638.378,3.8
1309,329.75,0.9395375284306293,671.605,3.775
1310,364.75,0.9203221384509939,708.885,3.825
1311,323.25,0.9367749419953596,649.943,3.85
1312,329.25,0.9639331814730447,629.776,3.825
1313,336.0,0.9668898809523809,675.145,3.825
1314,337.75,0.9141376757957069,683.106,3.825
1315,364.0,0.9381868131868132,725.412,3.875
1316,327.75,0.9307780320366132,653.232,3.725
1317,363.5,0.8923658872077029,725.759,3.825
1318,349.5,0.9506437768240343,723.079,3.9
1319,341.75,0.9102048280907096,663.953,3.85
1320,285.5,0.9225043782837128,573.784,3.875
1321,360.25,0.916204024982651,697.297,3.925
1322,352.25,0.9561745919091554,674.139,3.85
1323,318.25,0.9456009426551453,661.702,3.775
1324,339.25,0.9150700073691967,700.898,3.821
1325,350.5,0.9186875891583453,674.997,3.8
1326,319.25,0.942247454972592,626.9,3.85
1327,357.5,0.926923076923077,725.565,3.925
1328,343.25,0.9153313911143481,712.383,3.776
1329,355.0,0.9651408450704225,712.006,3.925
1330,326.75,0.8877199693955624,636.159,3.9
1331,311.25,0.9371485943775101,613.027,3.85
1332,340.25,0.9329537105069802,690.579,3.825
1333,336.25,0.9276951672862453,668.397,3.75
1334,341.25,0.9122710622710622,663.102,3.875
1335,344.25,0.9224763979665941,672.178,3.793
1336,338.0,0.9182692307692307,675.512,3.85
1337,349.0,0.9265759312320917,691.639,3.85
1338,354.0,0.9336158192090396,700.988,3.825
1339,322.25,0.9404577191621412,667.279,3.825
1340,337.5,0.927037037037037,666.849,3.7
1341,314.25,0.9512728719172633,603.961,3.875
1342,370.0,0.933445945945946,735.744,3.793
1343,341.75,0.9226408193123629,690.687,3.775
1344,326.5,0.9375957120980092,655.376,3.825
1345,340.5,0.8931718061674009,662.939,3.775
1346,328.75,0.9503802281368822,665.413,3.75
1347,360.0,0.9104166666666667,724.14,3.913
1348,355.0,0.9436619718309859,743.843,3.775
1349,342.25,0.9402848794740687,679.369,3.725
1350,346.25,0.9142599277978339,693.996,3.825
1351,337.25,0.9499629355077835,656.588,3.9
1352,353.75,0.9475265017667844,731.626,3.8
1353,356.75,0.9476173791170287,715.353,3.775
1354,336.0,0.9073660714285714,654.907,3.85
1355,318.0,0.9775943396226415,606.6,3.75
1356,319.5,0.9080594679186229,611.798,3.841
1357,350.5,0.9151212553495007,721.937,3.825
1358,328.0,0.9645579268292683,642.586,3.775
1359,357.0,0.9446778711484594,735.243,3.85
1360,363.0,0.9552341597796143,723.781,3.95
1361,345.25,0.9596307023895728,698.792,3.825
1362,346.25,0.9564981949458484,701.608,3.75
1363,349.75,0.9440671908506075,657.266,3.775
1364,375.0,0.9206666666666666,728.349,3.884
1365,369.0,0.9288617886178862,720.776,3.85
1366,385.5,0.9105058365758755,775.451,3.875
1367,332.5,0.924812030075188,669.369,3.8
1368,349.5,0.9227467811158798,702.218,3.875
1369,337.75,0.9402294596595114,654.347,3.925
1370,336.25,0.924907063197026,676.691,3.8
1371,330.5,0.9527231467473525,655.918,3.784
1372,362.0,0.9357734806629834,717.658,3.825
1373,336.0,0.9780505952380952,660.923,3.75
1374,336.25,0.9633828996282527,639.462,3.825
1375,308.0,0.9567775974025974,616.837,3.875
1376,329.5,0.9131259484066768,640.176,3.85
1377,334.25,0.918287210172027,671.426,3.875
1378,347.75,0.9279295470884256,687.532,3.925
1379,309.75,0.9630750605326877,618.606,3.85
1380,346.5,0.9693362193362194,731.174,3.725
1381,302.0,0.8646523178807947,625.477,3.778
1382,366.75,0.9367757327880027,752.918,3.825
1383,348.25,0.9425699928212491,720.519,3.85
1384,367.5,0.9085034013605442,751.251,3.825
1385,323.75,0.9276061776061776,625.86,3.8
1386,272.5,0.9646788990825688,589.447,3.775
1387,311.75,0.9528869286287089,594.002,3.85
1388,305.5,0.9684942716857611,592.998,3.8
1389,314.75,0.9509531374106434,647.818,3.752
1390,365.25,0.9471252566735113,729.898,3.8
1391,360.25,0.9210617626648161,712.262,3.925
1392,351.25,0.9186832740213523,706.201,3.9
1393,347.5,0.9640287769784173,703.723,3.8
1394,350.75,0.9313970064148254,670.911,3.8
1395,318.5,0.9611459968602826,650.785,3.865
1396,331.75,0.9235116804822909,668.948,3.85
1397,367.0,0.9356267029972752,746.421,3.8
1398,349.5,0.9642346208869814,678.334,3.775
1399,311.25,0.9688755020080322,624.363,3.8
1400,323.5,0.9312210200927357,666.104,3.75
1401,344.0,0.9444040697674418,673.207,3.75
1402,352.5,0.9588652482269504,736.061,3.9
1403,349.75,0.9097569692637598,685.021,3.875
1404,349.25,0.9586614173228346,678.535,3.775
1405,350.75,0.9346044191019245,701.662,3.775
1406,341.75,0.8882589612289685,680.994,3.888
1407,349.75,0.9167262330235882,708.354,3.75
1408,346.25,0.9290613718411552,704.18,3.875
1409,335.0,0.9406716417910448,703.806,3.675
1410,369.0,0.9159891598915989,773.945,3.875
1411,310.0,0.939516129032258,623.035,3.65
1412,342.75,0.9319839533187454,676.925,3.725
1413,358.0,0.9214385474860335,703.445,3.775
1414,311.5,0.8996789727126806,605.959,3.85
1415,313.75,0.9886454183266933,586.455,3.75
1416,357.5,0.9328671328671329,718.999,3.75
1417,338.25,0.9247967479674797,646.543,3.725
1418,374.5,0.9629506008010681,743.703,3.75
1419,350.75,0.9566999287241625,671.754,3.718
1420,355.5,0.9563994374120957,702.146,3.9
1421,315.75,0.9261678543151227,670.059,3.6
1422,302.75,0.9056564822460776,593.075,3.9
1423,339.0,0.9516961651917404,661.931,3.85
1424,360.0,0.9517361111111111,716.738,3.8
1425,337.25,0.9368050407709414,673.412,3.85
1426,346.5,0.9613997113997114,715.154,3.725
1427,341.25,0.9584249084249085,663.886,3.725
1428,333.0,0.9369369369369369,686.061,3.8
1429,360.25,0.9266134628730048,734.85,3.825
1430,335.5,0.9098360655737705,666.493,3.775
1431,336.5,0.8809435364041605,662.917,3.775
1432,302.25,0.9646401985111662,621.215,3.75
1433,340.75,0.9451577402787967,673.71,3.865
1434,337.25,0.9256856931060045,670.217,3.875
1435,317.0,0.8608044164037855,626.431,3.875
1436,358.75,0.9409407665505226,721.656,3.85
1437,331.25,0.9667924528301887,660.828,3.825
1438,292.5,0.938034188034188,577.635,3.725
1439,350.25,0.9568165596002856,697.383,3.7
1440,327.0,0.9676987767584098,670.498,3.833
1441,374.75,0.9397931954636425,759.24,3.75
1442,360.0,0.9475694444444445,707.189,3.812
1443,325.25,0.8868178324365872,617.992,3.85
1444,353.25,0.9276362349610757,687.216,3.875
1445,325.75,0.9157712970069072,644.607,3.725
1446,329.5,0.954855842185129,667.532,3.65
1447,343.0,0.934402332361516,681.59,3.775
1448,340.75,0.9499266324284666,676.635,3.8
1449,319.75,0.9532838154808444,634.405,3.675
1450,325.5,0.9308755760368663,609.626,3.8
1451,353.75,0.8931095406360424,686.896,3.875
1452,341.0,0.9358504398826979,682.217,3.875
1453,336.0,0.9095982142857143,670.924,3.825
1454,375.0,0.9363333333333334,764.569,3.825
1455,315.0,0.9408730158730159,600.835,3.8
1456,382.25,0.948005232177894,746.872,3.875
1457,357.0,0.9471288515406162,716.843,3.825
1458,318.75,0.9072549019607843,645.706,3.775
1459,328.75,0.9306083650190115,649.736,3.75
1460,329.25,0.9715261958997722,641.957,3.775
1461,315.5,0.9782091917591125,635.172,3.85
1462,359.0,0.942200557103064,703.548,3.875
1463,336.0,0.9177827380952381,659.851,3.85
1464,331.75,0.9233232856066315,654.952,3.8
1465,337.25,0.9516308376575241,649.552,3.9
1466,351.75,0.9116915422885572,683.042,3.75
1467,306.0,0.9336192810457516,586.405,3.677
1468,321.25,0.9188715953307393,622.911,3.825
1469,354.75,0.9416842847075405,730.925,3.8
1470,323.25,0.9290409899458624,638.708,3.775
1471,328.25,0.8825209444021325,650.598,3.875
1472,352.25,0.9423349893541518,718.33,3.85
1473,328.25,0.9655369383092155,676.019,3.8
1474,317.0,0.8761829652996845,660.999,3.85
1475,322.5,0.8728682170542635,629.797,3.825
1476,328.0,0.9317835365853658,644.886,3.75
1477,343.75,0.9712727272727273,647.855,3.875
1478,346.5,0.9155844155844156,671.164,3.692
1479,342.25,0.924945215485756,675.853,3.85
1480,304.0,0.9523026315789473,590.588,3.716
1481,352.25,0.931334279630944,704.852,3.8
1482,334.25,0.9274495138369484,676.906,3.6
1483,319.25,0.962868702688593,577.048,3.875
1484,313.5,0.9449760765550239,612.054,3.875
1485,351.0,0.9287749287749287,715.114,3.732
1486,349.0,0.913323782234957,679.386,3.825
1487,338.75,0.9265682656826568,664.414,3.85
1488,311.75,0.9101844426623897,614.492,3.6
1489,346.75,0.9114996395097332,690.469,3.825
1490,368.25,0.9451799049558723,748.273,3.85
1491,350.25,0.9495003568879372,719.521,3.875
1492,329.25,0.9121108580106302,674.331,3.9
1493,357.0,0.9285714285714286,735.739,3.839
1494,346.25,0.9687725631768953,650.344,3.825
1495,363.5,0.9160935350756534,735.869,3.825
1496,345.5,0.9345151953690304,675.913,3.85
1497,315.25,0.9411181601903251,594.523,3.775
1498,327.0,0.9736238532110092,641.403,3.85
1499,312.25,0.8859087269815853,588.239,3.85
1500,355.0,0.944718309859155,678.467,3.825
